metro,year,age_bracket,households
"Sierra Vista-Douglas, AZ Metro Area",2013,45_64,19109.0
"Sierra Vista-Douglas, AZ Metro Area",2013,65_plus,15127.0
"Sierra Vista-Douglas, AZ Metro Area",2013,under_25,1677.0
"Sierra Vista-Douglas, AZ Metro Area",2014,25_44,13459.0
"Sierra Vista-Douglas, AZ Metro Area",2014,45_64,17232.0
"Sierra Vista-Douglas, AZ Metro Area",2014,65_plus,15100.0
"Sierra Vista-Douglas, AZ Metro Area",2014,under_25,1862.0
"Sierra Vista-Douglas, AZ Metro Area",2015,25_44,12559.0
"Sierra Vista-Douglas, AZ Metro Area",2015,45_64,18446.0
"Sierra Vista-Douglas, AZ Metro Area",2015,65_plus,17073.0
"Sierra Vista-Douglas, AZ Metro Area",2015,under_25,2124.0
"Sierra Vista-Douglas, AZ Metro Area",2016,25_44,13153.0
"Sierra Vista-Douglas, AZ Metro Area",2016,45_64,17069.0
"Sierra Vista-Douglas, AZ Metro Area",2016,65_plus,18173.0
"Sierra Vista-Douglas, AZ Metro Area",2016,under_25,1752.0
"Sierra Vista-Douglas, AZ Metro Area",2017,25_44,12484.0
"Sierra Vista-Douglas, AZ Metro Area",2017,45_64,17471.0
"Sierra Vista-Douglas, AZ Metro Area",2017,65_plus,16712.0
"Sierra Vista-Douglas, AZ Metro Area",2017,under_25,2272.0
"Sierra Vista-Douglas, AZ Metro Area",2018,25_44,12630.0
"Sierra Vista-Douglas, AZ Metro Area",2018,45_64,16467.0
"Sierra Vista-Douglas, AZ Metro Area",2018,65_plus,19349.0
"Sierra Vista-Douglas, AZ Metro Area",2018,under_25,1305.0
"Sierra Vista-Douglas, AZ Metro Area",2019,25_44,15007.0
"Sierra Vista-Douglas, AZ Metro Area",2019,45_64,16625.0
"Sierra Vista-Douglas, AZ Metro Area",2019,65_plus,18519.0
"Sierra Vista-Douglas, AZ Metro Area",2019,under_25,1831.0
"Sierra Vista-Douglas, AZ Metro Area",2021,25_44,12788.0
"Sierra Vista-Douglas, AZ Metro Area",2021,45_64,17258.0
"Sierra Vista-Douglas, AZ Metro Area",2021,65_plus,18828.0
"Sierra Vista-Douglas, AZ Metro Area",2021,under_25,1078.0
"Sierra Vista-Douglas, AZ Metro Area",2022,25_44,13978.0
"Sierra Vista-Douglas, AZ Metro Area",2022,45_64,15001.0
"Sierra Vista-Douglas, AZ Metro Area",2022,65_plus,19496.0
"Sierra Vista-Douglas, AZ Metro Area",2022,under_25,1506.0
"Sierra Vista-Douglas, AZ Metro Area",2023,25_44,12863.0
"Sierra Vista-Douglas, AZ Metro Area",2023,45_64,16391.0
"Sierra Vista-Douglas, AZ Metro Area",2023,65_plus,20550.0
"Sierra Vista-Douglas, AZ Metro Area",2023,under_25,1115.0
"Sierra Vista-Douglas, AZ Metro Area",2024,25_44,14407.0
"Sierra Vista-Douglas, AZ Metro Area",2024,45_64,14978.0
"Sierra Vista-Douglas, AZ Metro Area",2024,65_plus,22016.0
"Sierra Vista-Douglas, AZ Metro Area",2024,under_25,2311.0
"Sierra Vista-Douglas, AZ Micro Area",2005,25_44,14008.0
"Sierra Vista-Douglas, AZ Micro Area",2005,45_64,17930.0
"Sierra Vista-Douglas, AZ Micro Area",2005,65_plus,13277.0
"Sierra Vista-Douglas, AZ Micro Area",2005,under_25,3356.0
"Sierra Vista-Douglas, AZ Micro Area",2006,25_44,15533.0
"Sierra Vista-Douglas, AZ Micro Area",2006,45_64,17832.0
"Sierra Vista-Douglas, AZ Micro Area",2006,65_plus,13540.0
"Sierra Vista-Douglas, AZ Micro Area",2006,under_25,1813.0
"Sierra Vista-Douglas, AZ Micro Area",2007,25_44,12998.0
"Sierra Vista-Douglas, AZ Micro Area",2007,45_64,19545.0
"Sierra Vista-Douglas, AZ Micro Area",2007,65_plus,13227.0
"Sierra Vista-Douglas, AZ Micro Area",2007,under_25,2284.0
"Sierra Vista-Douglas, AZ Micro Area",2008,25_44,11839.0
"Sierra Vista-Douglas, AZ Micro Area",2008,45_64,19211.0
"Sierra Vista-Douglas, AZ Micro Area",2008,65_plus,14028.0
"Sierra Vista-Douglas, AZ Micro Area",2008,under_25,2614.0
"Sierra Vista-Douglas, AZ Micro Area",2009,25_44,12896.0
"Sierra Vista-Douglas, AZ Micro Area",2009,45_64,20318.0
"Sierra Vista-Douglas, AZ Micro Area",2009,65_plus,13751.0
"Sierra Vista-Douglas, AZ Micro Area",2009,under_25,1874.0
"Sierra Vista-Douglas, AZ Micro Area",2010,25_44,15129.0
"Sierra Vista-Douglas, AZ Micro Area",2010,45_64,18567.0
"Sierra Vista-Douglas, AZ Micro Area",2010,65_plus,14103.0
"Sierra Vista-Douglas, AZ Micro Area",2010,under_25,2035.0
"Sierra Vista-Douglas, AZ Micro Area",2011,25_44,10901.0
"Sierra Vista-Douglas, AZ Micro Area",2011,45_64,19543.0
"Sierra Vista-Douglas, AZ Micro Area",2011,65_plus,15011.0
"Sierra Vista-Douglas, AZ Micro Area",2011,under_25,1947.0
"Sierra Vista-Douglas, AZ Micro Area",2012,25_44,12357.0
"Sierra Vista-Douglas, AZ Micro Area",2012,45_64,18440.0
"Sierra Vista-Douglas, AZ Micro Area",2012,65_plus,17276.0
"Sierra Vista-Douglas, AZ Micro Area",2012,under_25,1910.0
"Sioux City, IA-NE-SD Metro Area",2005,25_44,19229.0
"Sioux City, IA-NE-SD Metro Area",2005,45_64,19692.0
"Sioux City, IA-NE-SD Metro Area",2005,65_plus,11696.0
"Sioux City, IA-NE-SD Metro Area",2005,under_25,4047.0
"Sioux City, IA-NE-SD Metro Area",2006,25_44,20208.0
"Sioux City, IA-NE-SD Metro Area",2006,45_64,20217.0
"Sioux City, IA-NE-SD Metro Area",2006,65_plus,11584.0
"Sioux City, IA-NE-SD Metro Area",2006,under_25,2954.0
"Sioux City, IA-NE-SD Metro Area",2007,25_44,18944.0
"Sioux City, IA-NE-SD Metro Area",2007,45_64,20311.0
"Sioux City, IA-NE-SD Metro Area",2007,65_plus,12094.0
"Sioux City, IA-NE-SD Metro Area",2007,under_25,2517.0
"Sioux City, IA-NE-SD Metro Area",2008,25_44,18621.0
"Sioux City, IA-NE-SD Metro Area",2008,45_64,21209.0
"Sioux City, IA-NE-SD Metro Area",2008,65_plus,11767.0
"Sioux City, IA-NE-SD Metro Area",2008,under_25,3234.0
"Sioux City, IA-NE-SD Metro Area",2009,25_44,19558.0
"Sioux City, IA-NE-SD Metro Area",2009,45_64,20334.0
"Sioux City, IA-NE-SD Metro Area",2009,65_plus,10945.0
"Sioux City, IA-NE-SD Metro Area",2009,under_25,3974.0
"Sioux City, IA-NE-SD Metro Area",2010,25_44,16893.0
"Sioux City, IA-NE-SD Metro Area",2010,45_64,21298.0
"Sioux City, IA-NE-SD Metro Area",2010,65_plus,12101.0
"Sioux City, IA-NE-SD Metro Area",2010,under_25,3720.0
"Sioux City, IA-NE-SD Metro Area",2011,25_44,18120.0
"Sioux City, IA-NE-SD Metro Area",2011,45_64,21714.0
"Sioux City, IA-NE-SD Metro Area",2011,65_plus,12361.0
"Sioux City, IA-NE-SD Metro Area",2011,under_25,2727.0
"Sioux City, IA-NE-SD Metro Area",2012,25_44,18235.0
"Sioux City, IA-NE-SD Metro Area",2012,45_64,20903.0
"Sioux City, IA-NE-SD Metro Area",2012,65_plus,11904.0
"Sioux City, IA-NE-SD Metro Area",2012,under_25,2531.0
"Sioux City, IA-NE-SD Metro Area",2013,25_44,20371.0
"Sioux City, IA-NE-SD Metro Area",2013,45_64,25334.0
"Sioux City, IA-NE-SD Metro Area",2013,65_plus,14798.0
"Sioux City, IA-NE-SD Metro Area",2013,under_25,3251.0
"Sioux City, IA-NE-SD Metro Area",2014,25_44,19713.0
"Sioux City, IA-NE-SD Metro Area",2014,45_64,25076.0
"Sioux City, IA-NE-SD Metro Area",2014,65_plus,15558.0
"Sioux City, IA-NE-SD Metro Area",2014,under_25,4022.0
"Sioux City, IA-NE-SD Metro Area",2015,25_44,19688.0
"Sioux City, IA-NE-SD Metro Area",2015,45_64,23934.0
"Sioux City, IA-NE-SD Metro Area",2015,65_plus,16409.0
"Sioux City, IA-NE-SD Metro Area",2015,under_25,3167.0
"Sioux City, IA-NE-SD Metro Area",2016,25_44,20550.0
"Sioux City, IA-NE-SD Metro Area",2016,45_64,23757.0
"Sioux City, IA-NE-SD Metro Area",2016,65_plus,16015.0
"Sioux City, IA-NE-SD Metro Area",2016,under_25,4267.0
"Sioux City, IA-NE-SD Metro Area",2017,25_44,20652.0
"Sioux City, IA-NE-SD Metro Area",2017,45_64,24688.0
"Sioux City, IA-NE-SD Metro Area",2017,65_plus,17271.0
"Sioux City, IA-NE-SD Metro Area",2017,under_25,3266.0
"Sioux City, IA-NE-SD Metro Area",2018,25_44,23335.0
"Sioux City, IA-NE-SD Metro Area",2018,45_64,23301.0
"Sioux City, IA-NE-SD Metro Area",2018,65_plus,16332.0
"Sioux City, IA-NE-SD Metro Area",2018,under_25,2962.0
"Sioux City, IA-NE-SD Metro Area",2019,25_44,19308.0
"Sioux City, IA-NE-SD Metro Area",2019,45_64,19997.0
"Sioux City, IA-NE-SD Metro Area",2019,65_plus,13572.0
"Sioux City, IA-NE-SD Metro Area",2019,under_25,3215.0
"Sioux City, IA-NE-SD Metro Area",2021,25_44,18985.0
"Sioux City, IA-NE-SD Metro Area",2021,45_64,20433.0
"Sioux City, IA-NE-SD Metro Area",2021,65_plus,14238.0
"Sioux City, IA-NE-SD Metro Area",2021,under_25,3765.0
"Sioux City, IA-NE-SD Metro Area",2022,25_44,20552.0
"Sioux City, IA-NE-SD Metro Area",2022,45_64,20008.0
"Sioux City, IA-NE-SD Metro Area",2022,65_plus,16009.0
"Sioux City, IA-NE-SD Metro Area",2022,under_25,2064.0
"Sioux City, IA-NE-SD Metro Area",2023,25_44,18503.0
"Sioux City, IA-NE-SD Metro Area",2023,45_64,18968.0
"Sioux City, IA-NE-SD Metro Area",2023,65_plus,15086.0
"Sioux City, IA-NE-SD Metro Area",2023,under_25,2641.0
"Sioux City, IA-NE-SD Metro Area",2024,25_44,19663.0
"Sioux City, IA-NE-SD Metro Area",2024,45_64,18075.0
"Sioux City, IA-NE-SD Metro Area",2024,65_plus,15384.0
"Sioux City, IA-NE-SD Metro Area",2024,under_25,2875.0
"Sioux Falls, SD Metro Area",2005,25_44,33863.0
"Sioux Falls, SD Metro Area",2005,45_64,27594.0
"Sioux Falls, SD Metro Area",2005,65_plus,14636.0
"Sioux Falls, SD Metro Area",2005,under_25,6659.0
"Sioux Falls, SD Metro Area",2006,25_44,32997.0
"Sioux Falls, SD Metro Area",2006,45_64,29402.0
"Sioux Falls, SD Metro Area",2006,65_plus,15400.0
"Sioux Falls, SD Metro Area",2006,under_25,5909.0
"Sioux Falls, SD Metro Area",2007,25_44,32586.0
"Sioux Falls, SD Metro Area",2007,45_64,31407.0
"Sioux Falls, SD Metro Area",2007,65_plus,15846.0
"Sioux Falls, SD Metro Area",2007,under_25,5566.0
"Sioux Falls, SD Metro Area",2008,25_44,33847.0
"Sioux Falls, SD Metro Area",2008,45_64,31898.0
"Sioux Falls, SD Metro Area",2008,65_plus,17757.0
"Sioux Falls, SD Metro Area",2008,under_25,4771.0
"Sioux Falls, SD Metro Area",2009,25_44,32827.0
"Sioux Falls, SD Metro Area",2009,45_64,32456.0
"Sioux Falls, SD Metro Area",2009,65_plus,16433.0
"Sioux Falls, SD Metro Area",2009,under_25,4693.0
"Sioux Falls, SD Metro Area",2010,25_44,35152.0
"Sioux Falls, SD Metro Area",2010,45_64,32699.0
"Sioux Falls, SD Metro Area",2010,65_plus,15146.0
"Sioux Falls, SD Metro Area",2010,under_25,6667.0
"Sioux Falls, SD Metro Area",2011,25_44,36395.0
"Sioux Falls, SD Metro Area",2011,45_64,33603.0
"Sioux Falls, SD Metro Area",2011,65_plus,15907.0
"Sioux Falls, SD Metro Area",2011,under_25,4982.0
"Sioux Falls, SD Metro Area",2012,25_44,34490.0
"Sioux Falls, SD Metro Area",2012,45_64,34779.0
"Sioux Falls, SD Metro Area",2012,65_plus,17159.0
"Sioux Falls, SD Metro Area",2012,under_25,4038.0
"Sioux Falls, SD Metro Area",2013,25_44,37916.0
"Sioux Falls, SD Metro Area",2013,45_64,33229.0
"Sioux Falls, SD Metro Area",2013,65_plus,17986.0
"Sioux Falls, SD Metro Area",2013,under_25,5113.0
"Sioux Falls, SD Metro Area",2014,25_44,34927.0
"Sioux Falls, SD Metro Area",2014,45_64,35966.0
"Sioux Falls, SD Metro Area",2014,65_plus,18872.0
"Sioux Falls, SD Metro Area",2014,under_25,4999.0
"Sioux Falls, SD Metro Area",2015,25_44,37712.0
"Sioux Falls, SD Metro Area",2015,45_64,34562.0
"Sioux Falls, SD Metro Area",2015,65_plus,20194.0
"Sioux Falls, SD Metro Area",2015,under_25,5805.0
"Sioux Falls, SD Metro Area",2016,25_44,36681.0
"Sioux Falls, SD Metro Area",2016,45_64,34932.0
"Sioux Falls, SD Metro Area",2016,65_plus,21612.0
"Sioux Falls, SD Metro Area",2016,under_25,4951.0
"Sioux Falls, SD Metro Area",2017,25_44,38338.0
"Sioux Falls, SD Metro Area",2017,45_64,36371.0
"Sioux Falls, SD Metro Area",2017,65_plus,22264.0
"Sioux Falls, SD Metro Area",2017,under_25,5681.0
"Sioux Falls, SD Metro Area",2018,25_44,39565.0
"Sioux Falls, SD Metro Area",2018,45_64,35182.0
"Sioux Falls, SD Metro Area",2018,65_plus,23261.0
"Sioux Falls, SD Metro Area",2018,under_25,4642.0
"Sioux Falls, SD Metro Area",2019,25_44,40874.0
"Sioux Falls, SD Metro Area",2019,45_64,37400.0
"Sioux Falls, SD Metro Area",2019,65_plus,23797.0
"Sioux Falls, SD Metro Area",2019,under_25,5428.0
"Sioux Falls, SD Metro Area",2021,25_44,43636.0
"Sioux Falls, SD Metro Area",2021,45_64,37655.0
"Sioux Falls, SD Metro Area",2021,65_plus,26245.0
"Sioux Falls, SD Metro Area",2021,under_25,7431.0
"Sioux Falls, SD Metro Area",2022,25_44,44679.0
"Sioux Falls, SD Metro Area",2022,45_64,40050.0
"Sioux Falls, SD Metro Area",2022,65_plus,26120.0
"Sioux Falls, SD Metro Area",2022,under_25,8164.0
"Sioux Falls, SD-MN Metro Area",2023,25_44,46876.0
"Sioux Falls, SD-MN Metro Area",2023,45_64,41937.0
"Sioux Falls, SD-MN Metro Area",2023,65_plus,29851.0
"Sioux Falls, SD-MN Metro Area",2023,under_25,7952.0
"Sioux Falls, SD-MN Metro Area",2024,25_44,49100.0
"Sioux Falls, SD-MN Metro Area",2024,45_64,42265.0
"Sioux Falls, SD-MN Metro Area",2024,65_plus,29386.0
"Sioux Falls, SD-MN Metro Area",2024,under_25,9472.0
"Slidell-Mandeville-Covington, LA Metro Area",2023,25_44,31996.0
"Slidell-Mandeville-Covington, LA Metro Area",2023,45_64,38812.0
"Slidell-Mandeville-Covington, LA Metro Area",2023,65_plus,32679.0
"Slidell-Mandeville-Covington, LA Metro Area",2023,under_25,2677.0
"Slidell-Mandeville-Covington, LA Metro Area",2024,25_44,31760.0
"Slidell-Mandeville-Covington, LA Metro Area",2024,45_64,39735.0
"Slidell-Mandeville-Covington, LA Metro Area",2024,65_plus,33437.0
"Slidell-Mandeville-Covington, LA Metro Area",2024,under_25,2376.0
"Somerset, KY Micro Area",2021,25_44,6579.0
"Somerset, KY Micro Area",2021,45_64,10175.0
"Somerset, KY Micro Area",2021,65_plus,8006.0
"Somerset, KY Micro Area",2021,under_25,749.0
"Somerset, KY Micro Area",2022,25_44,8019.0
"Somerset, KY Micro Area",2022,45_64,10566.0
"Somerset, KY Micro Area",2022,65_plus,7646.0
"Somerset, KY Micro Area",2022,under_25,1321.0
"Somerset, KY Micro Area",2023,25_44,7723.0
"Somerset, KY Micro Area",2023,45_64,9489.0
"Somerset, KY Micro Area",2023,65_plus,8112.0
"Somerset, KY Micro Area",2023,under_25,879.0
"Somerset, KY Micro Area",2024,25_44,7581.0
"Somerset, KY Micro Area",2024,45_64,10297.0
"Somerset, KY Micro Area",2024,65_plus,8588.0
"Somerset, KY Micro Area",2024,under_25,631.0
"Somerset, PA Micro Area",2005,25_44,9199.0
"Somerset, PA Micro Area",2005,45_64,11797.0
"Somerset, PA Micro Area",2005,65_plus,9389.0
"Somerset, PA Micro Area",2005,under_25,1373.0
"Somerset, PA Micro Area",2006,25_44,9325.0
"Somerset, PA Micro Area",2006,45_64,11150.0
"Somerset, PA Micro Area",2006,65_plus,9246.0
"Somerset, PA Micro Area",2006,under_25,611.0
"Somerset, PA Micro Area",2007,25_44,8783.0
"Somerset, PA Micro Area",2007,45_64,11718.0
"Somerset, PA Micro Area",2007,65_plus,9402.0
"Somerset, PA Micro Area",2007,under_25,690.0
"Somerset, PA Micro Area",2008,25_44,8868.0
"Somerset, PA Micro Area",2008,45_64,11557.0
"Somerset, PA Micro Area",2008,65_plus,9468.0
"Somerset, PA Micro Area",2008,under_25,722.0
"Somerset, PA Micro Area",2009,25_44,8087.0
"Somerset, PA Micro Area",2009,45_64,11984.0
"Somerset, PA Micro Area",2009,65_plus,9201.0
"Somerset, PA Micro Area",2009,under_25,688.0
"Somerset, PA Micro Area",2010,25_44,7465.0
"Somerset, PA Micro Area",2010,45_64,12654.0
"Somerset, PA Micro Area",2010,65_plus,9025.0
"Somerset, PA Micro Area",2010,under_25,448.0
"Somerset, PA Micro Area",2011,25_44,7499.0
"Somerset, PA Micro Area",2011,45_64,12085.0
"Somerset, PA Micro Area",2011,65_plus,8946.0
"Somerset, PA Micro Area",2011,under_25,368.0
"Somerset, PA Micro Area",2012,25_44,7801.0
"Somerset, PA Micro Area",2012,45_64,12132.0
"Somerset, PA Micro Area",2012,65_plus,9540.0
"Somerset, PA Micro Area",2012,under_25,575.0
"Somerset, PA Micro Area",2013,25_44,7746.0
"Somerset, PA Micro Area",2013,45_64,12296.0
"Somerset, PA Micro Area",2013,65_plus,9284.0
"Somerset, PA Micro Area",2013,under_25,740.0
"Somerset, PA Micro Area",2014,25_44,7790.0
"Somerset, PA Micro Area",2014,45_64,11616.0
"Somerset, PA Micro Area",2014,65_plus,9658.0
"Somerset, PA Micro Area",2014,under_25,417.0
"Somerset, PA Micro Area",2015,25_44,7063.0
"Somerset, PA Micro Area",2015,45_64,11508.0
"Somerset, PA Micro Area",2015,65_plus,9811.0
"Somerset, PA Micro Area",2015,under_25,817.0
"Somerset, PA Micro Area",2016,25_44,7247.0
"Somerset, PA Micro Area",2016,45_64,11841.0
"Somerset, PA Micro Area",2016,65_plus,9452.0
"Somerset, PA Micro Area",2016,under_25,649.0
"Somerset, PA Micro Area",2017,25_44,6786.0
"Somerset, PA Micro Area",2017,45_64,12393.0
"Somerset, PA Micro Area",2017,65_plus,9689.0
"Somerset, PA Micro Area",2017,under_25,537.0
"Somerset, PA Micro Area",2018,25_44,6545.0
"Somerset, PA Micro Area",2018,45_64,12193.0
"Somerset, PA Micro Area",2018,65_plus,9473.0
"Somerset, PA Micro Area",2018,under_25,585.0
"Somerset, PA Micro Area",2019,25_44,6673.0
"Somerset, PA Micro Area",2019,45_64,11586.0
"Somerset, PA Micro Area",2019,65_plus,10454.0
"Somerset, PA Micro Area",2019,under_25,743.0
"Somerset, PA Micro Area",2021,25_44,6540.0
"Somerset, PA Micro Area",2021,45_64,11152.0
"Somerset, PA Micro Area",2021,65_plus,10805.0
"Somerset, PA Micro Area",2021,under_25,618.0
"Somerset, PA Micro Area",2022,25_44,7199.0
"Somerset, PA Micro Area",2022,45_64,10889.0
"Somerset, PA Micro Area",2022,65_plus,10614.0
"Somerset, PA Micro Area",2022,under_25,762.0
"Somerset, PA Micro Area",2023,25_44,7183.0
"Somerset, PA Micro Area",2023,45_64,10101.0
"Somerset, PA Micro Area",2023,65_plus,10807.0
"Somerset, PA Micro Area",2023,under_25,1344.0
"Somerset, PA Micro Area",2024,25_44,7395.0
"Somerset, PA Micro Area",2024,45_64,10446.0
"Somerset, PA Micro Area",2024,65_plus,11435.0
"Somerset, PA Micro Area",2024,under_25,617.0
"South Bend-Mishawaka, IN-MI Metro Area",2005,25_44,44244.0
"South Bend-Mishawaka, IN-MI Metro Area",2005,45_64,46291.0
"South Bend-Mishawaka, IN-MI Metro Area",2005,65_plus,25957.0
"South Bend-Mishawaka, IN-MI Metro Area",2005,under_25,7120.0
"South Bend-Mishawaka, IN-MI Metro Area",2006,25_44,40869.0
"South Bend-Mishawaka, IN-MI Metro Area",2006,45_64,48435.0
"South Bend-Mishawaka, IN-MI Metro Area",2006,65_plus,25710.0
"South Bend-Mishawaka, IN-MI Metro Area",2006,under_25,5379.0
"South Bend-Mishawaka, IN-MI Metro Area",2007,25_44,41803.0
"South Bend-Mishawaka, IN-MI Metro Area",2007,45_64,47098.0
"South Bend-Mishawaka, IN-MI Metro Area",2007,65_plus,26092.0
"South Bend-Mishawaka, IN-MI Metro Area",2007,under_25,5634.0
"South Bend-Mishawaka, IN-MI Metro Area",2008,25_44,41559.0
"South Bend-Mishawaka, IN-MI Metro Area",2008,45_64,47453.0
"South Bend-Mishawaka, IN-MI Metro Area",2008,65_plus,25774.0
"South Bend-Mishawaka, IN-MI Metro Area",2008,under_25,4527.0
"South Bend-Mishawaka, IN-MI Metro Area",2009,25_44,41220.0
"South Bend-Mishawaka, IN-MI Metro Area",2009,45_64,47767.0
"South Bend-Mishawaka, IN-MI Metro Area",2009,65_plus,27393.0
"South Bend-Mishawaka, IN-MI Metro Area",2009,under_25,5658.0
"South Bend-Mishawaka, IN-MI Metro Area",2010,25_44,37750.0
"South Bend-Mishawaka, IN-MI Metro Area",2010,45_64,48854.0
"South Bend-Mishawaka, IN-MI Metro Area",2010,65_plus,28636.0
"South Bend-Mishawaka, IN-MI Metro Area",2010,under_25,4277.0
"South Bend-Mishawaka, IN-MI Metro Area",2011,25_44,38736.0
"South Bend-Mishawaka, IN-MI Metro Area",2011,45_64,49628.0
"South Bend-Mishawaka, IN-MI Metro Area",2011,65_plus,27664.0
"South Bend-Mishawaka, IN-MI Metro Area",2011,under_25,5882.0
"South Bend-Mishawaka, IN-MI Metro Area",2012,25_44,38677.0
"South Bend-Mishawaka, IN-MI Metro Area",2012,45_64,49151.0
"South Bend-Mishawaka, IN-MI Metro Area",2012,65_plus,28269.0
"South Bend-Mishawaka, IN-MI Metro Area",2012,under_25,5144.0
"South Bend-Mishawaka, IN-MI Metro Area",2013,25_44,38033.0
"South Bend-Mishawaka, IN-MI Metro Area",2013,45_64,49289.0
"South Bend-Mishawaka, IN-MI Metro Area",2013,65_plus,29903.0
"South Bend-Mishawaka, IN-MI Metro Area",2013,under_25,5913.0
"South Bend-Mishawaka, IN-MI Metro Area",2014,25_44,38435.0
"South Bend-Mishawaka, IN-MI Metro Area",2014,45_64,47898.0
"South Bend-Mishawaka, IN-MI Metro Area",2014,65_plus,30275.0
"South Bend-Mishawaka, IN-MI Metro Area",2014,under_25,5249.0
"South Bend-Mishawaka, IN-MI Metro Area",2015,25_44,37192.0
"South Bend-Mishawaka, IN-MI Metro Area",2015,45_64,46816.0
"South Bend-Mishawaka, IN-MI Metro Area",2015,65_plus,31295.0
"South Bend-Mishawaka, IN-MI Metro Area",2015,under_25,4191.0
"South Bend-Mishawaka, IN-MI Metro Area",2016,25_44,35325.0
"South Bend-Mishawaka, IN-MI Metro Area",2016,45_64,47283.0
"South Bend-Mishawaka, IN-MI Metro Area",2016,65_plus,30919.0
"South Bend-Mishawaka, IN-MI Metro Area",2016,under_25,3732.0
"South Bend-Mishawaka, IN-MI Metro Area",2017,25_44,37944.0
"South Bend-Mishawaka, IN-MI Metro Area",2017,45_64,46120.0
"South Bend-Mishawaka, IN-MI Metro Area",2017,65_plus,31561.0
"South Bend-Mishawaka, IN-MI Metro Area",2017,under_25,4248.0
"South Bend-Mishawaka, IN-MI Metro Area",2018,25_44,39279.0
"South Bend-Mishawaka, IN-MI Metro Area",2018,45_64,48333.0
"South Bend-Mishawaka, IN-MI Metro Area",2018,65_plus,34462.0
"South Bend-Mishawaka, IN-MI Metro Area",2018,under_25,6504.0
"South Bend-Mishawaka, IN-MI Metro Area",2019,25_44,38664.0
"South Bend-Mishawaka, IN-MI Metro Area",2019,45_64,46481.0
"South Bend-Mishawaka, IN-MI Metro Area",2019,65_plus,35723.0
"South Bend-Mishawaka, IN-MI Metro Area",2019,under_25,5463.0
"South Bend-Mishawaka, IN-MI Metro Area",2021,25_44,39956.0
"South Bend-Mishawaka, IN-MI Metro Area",2021,45_64,46869.0
"South Bend-Mishawaka, IN-MI Metro Area",2021,65_plus,36724.0
"South Bend-Mishawaka, IN-MI Metro Area",2021,under_25,5225.0
"South Bend-Mishawaka, IN-MI Metro Area",2022,25_44,40982.0
"South Bend-Mishawaka, IN-MI Metro Area",2022,45_64,43707.0
"South Bend-Mishawaka, IN-MI Metro Area",2022,65_plus,37215.0
"South Bend-Mishawaka, IN-MI Metro Area",2022,under_25,5477.0
