AREA,AREA_NAME,OCC_CODE,A_PCT25,A_MEDIAN,A_PCT75,YEAR,AREA_TITLE
37460,,00-0000,30620,39340,59660,2023,"Panama City, FL"
37620,,00-0000,28100,37520,59500,2023,"Parkersburg-Vienna, WV"
37860,,00-0000,30630,41900,60880,2023,"Pensacola-Ferry Pass-Brent, FL"
37900,,00-0000,34730,46610,72160,2023,"Peoria, IL"
37980,,00-0000,36070,50160,81010,2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
38060,,00-0000,36920,48600,75380,2023,"Phoenix-Mesa-Scottsdale, AZ"
38220,,00-0000,29690,38980,54890,2023,"Pine Bluff, AR"
38300,,00-0000,34930,47360,74290,2023,"Pittsburgh, PA"
38540,,00-0000,29930,39030,58870,2023,"Pocatello, ID"
38660,,00-0000,19420,22670,31870,2023,"Ponce, PR"
38900,,00-0000,39860,55940,85770,2023,"Portland-Vancouver-Hillsboro, OR-WA"
38940,,00-0000,31530,40900,60110,2023,"Port St. Lucie, FL"
39140,,00-0000,34880,43900,61450,2023,"Prescott, AZ"
39340,,00-0000,34390,45700,69350,2023,"Provo-Orem, UT"
39380,,00-0000,35350,46540,65640,2023,"Pueblo, CO"
39460,,00-0000,31500,39320,60340,2023,"Punta Gorda, FL"
39540,,00-0000,34860,46030,63320,2023,"Racine, WI"
39580,,00-0000,35060,48800,79160,2023,"Raleigh, NC"
39660,,00-0000,31300,41280,59900,2023,"Rapid City, SD"
39740,,00-0000,35140,46200,64980,2023,"Reading, PA"
39820,,00-0000,34900,45950,72850,2023,"Redding, CA"
39900,,00-0000,36640,47540,71010,2023,"Reno, NV"
40060,,00-0000,35390,48470,74550,2023,"Richmond, VA"
40140,,00-0000,36130,47450,70880,2023,"Riverside-San Bernardino-Ontario, CA"
40220,,00-0000,31710,43850,62260,2023,"Roanoke, VA"
40340,,00-0000,38460,55970,82910,2023,"Rochester, MN"
40380,,00-0000,35620,48500,74030,2023,"Rochester, NY"
40420,,00-0000,34360,44810,66430,2023,"Rockford, IL"
40580,,00-0000,29450,39390,59580,2023,"Rocky Mount, NC"
40660,,00-0000,30110,39510,60520,2023,"Rome, GA"
40900,,00-0000,37810,55290,86770,2023,"Sacramento--Roseville--Arden-Arcade, CA"
