cbsa,name,year,households,median_household_income,household_income_p20,household_income_p40,household_income_p60,household_income_p80
29940,"Lawrence, KS Metro Area",2015,42817,52964,19648.0,39968.0,70790.0,110348.0
29940,"Lawrence, KS Metro Area",2016,45572,56345,21365.0,41636.0,67914.0,109221.0
29940,"Lawrence, KS Metro Area",2017,47643,55646,21043.0,43596.0,71782.0,110634.0
29940,"Lawrence, KS Metro Area",2018,48907,54668,22271.0,44092.0,70205.0,112634.0
29940,"Lawrence, KS Metro Area",2019,48508,64233,27663.0,49766.0,78396.0,117135.0
29940,"Lawrence, KS Metro Area",2021,49759,56576,21375.0,45193.0,71072.0,115889.0
29940,"Lawrence, KS Metro Area",2022,50248,65774,26791.0,51335.0,81343.0,128945.0
29940,"Lawrence, KS Metro Area",2023,51013,66997,26055.0,52041.0,87743.0,135989.0
29940,"Lawrence, KS Metro Area",2024,51307,72449,30476.0,59038.0,91410.0,134690.0
30020,"Lawton, OK Metro Area",2005,40705,39883,,,,
30020,"Lawton, OK Metro Area",2006,41630,39591,18058.0,32835.0,49398.0,71946.0
30020,"Lawton, OK Metro Area",2007,41137,43693,18260.0,33711.0,51235.0,83271.0
30020,"Lawton, OK Metro Area",2008,42056,39142,17001.0,32030.0,50064.0,80177.0
30020,"Lawton, OK Metro Area",2009,41347,47867,21955.0,37546.0,56225.0,80646.0
30020,"Lawton, OK Metro Area",2010,46141,43817,17808.0,36053.0,54149.0,77786.0
30020,"Lawton, OK Metro Area",2011,44879,44585,21050.0,35067.0,54913.0,88706.0
30020,"Lawton, OK Metro Area",2012,43470,44874,19223.0,37970.0,54722.0,84648.0
30020,"Lawton, OK Metro Area",2013,45871,41813,18209.0,34054.0,52446.0,84286.0
30020,"Lawton, OK Metro Area",2014,43648,47584,20340.0,37123.0,59279.0,91596.0
30020,"Lawton, OK Metro Area",2015,43678,47617,20769.0,37512.0,59668.0,91764.0
30020,"Lawton, OK Metro Area",2016,45111,50980,23244.0,41169.0,66823.0,94272.0
30020,"Lawton, OK Metro Area",2017,46009,50702,20786.0,40078.0,62508.0,93147.0
30020,"Lawton, OK Metro Area",2018,44611,52034,21459.0,41367.0,64799.0,98661.0
30020,"Lawton, OK Metro Area",2019,44127,51332,21441.0,41342.0,62827.0,100402.0
30020,"Lawton, OK Metro Area",2021,46916,49422,20694.0,39460.0,62236.0,96889.0
30020,"Lawton, OK Metro Area",2022,47959,55148,25296.0,44743.0,68086.0,106070.0
30020,"Lawton, OK Metro Area",2023,48105,56680,25612.0,46908.0,68630.0,104571.0
30020,"Lawton, OK Metro Area",2024,47236,61848,25552.0,51152.0,75228.0,112755.0
30100,"Lebanon, NH-VT Micro Area",2005,68205,46434,,,,
30100,"Lebanon, NH-VT Micro Area",2006,68985,49526,21279.0,39947.0,60792.0,90336.0
30100,"Lebanon, NH-VT Micro Area",2007,69351,51099,25137.0,41906.0,61482.0,93037.0
30100,"Lebanon, NH-VT Micro Area",2008,67776,51963,23350.0,41390.0,63060.0,94581.0
30100,"Lebanon, NH-VT Micro Area",2009,68685,50010,22268.0,40101.0,61770.0,94432.0
30100,"Lebanon, NH-VT Micro Area",2010,70768,50134,22489.0,41014.0,60931.0,90940.0
30100,"Lebanon, NH-VT Micro Area",2011,70712,50871,23138.0,40223.0,63974.0,97832.0
30100,"Lebanon, NH-VT Micro Area",2012,73012,51723,23132.0,41637.0,64797.0,106427.0
30100,"Lebanon, NH-VT Micro Area",2019,90015,61321,26092.0,48339.0,77757.0,115922.0
30100,"Lebanon, NH-VT Micro Area",2021,86134,72588,31754.0,58266.0,91772.0,143414.0
30100,"Lebanon, NH-VT Micro Area",2022,92848,78347,32913.0,61204.0,95991.0,148388.0
30140,"Lebanon, PA Metro Area",2005,49008,47768,,,,
30140,"Lebanon, PA Metro Area",2006,49379,49189,23605.0,39981.0,60111.0,83092.0
30140,"Lebanon, PA Metro Area",2007,50110,46711,22404.0,38421.0,55539.0,85679.0
30140,"Lebanon, PA Metro Area",2008,51385,52650,23377.0,44302.0,63051.0,90807.0
30140,"Lebanon, PA Metro Area",2009,51614,50728,24650.0,42348.0,62138.0,91947.0
30140,"Lebanon, PA Metro Area",2010,50701,51436,25827.0,43067.0,62504.0,93237.0
30140,"Lebanon, PA Metro Area",2011,51744,55019,23844.0,43340.0,63622.0,90811.0
30140,"Lebanon, PA Metro Area",2012,52424,51557,22945.0,42385.0,63156.0,91785.0
30140,"Lebanon, PA Metro Area",2013,51901,55973,26482.0,45934.0,65527.0,98142.0
30140,"Lebanon, PA Metro Area",2014,51234,54068,27047.0,46146.0,66080.0,94994.0
30140,"Lebanon, PA Metro Area",2015,53200,52571,24998.0,42560.0,65355.0,95134.0
30140,"Lebanon, PA Metro Area",2016,51143,57248,24730.0,47339.0,68254.0,102668.0
30140,"Lebanon, PA Metro Area",2017,52786,57372,27618.0,47801.0,71005.0,102294.0
30140,"Lebanon, PA Metro Area",2018,54522,61362,27561.0,50672.0,73635.0,103906.0
30140,"Lebanon, PA Metro Area",2019,53861,61204,28257.0,50912.0,74760.0,118011.0
30140,"Lebanon, PA Metro Area",2021,54906,72732,31513.0,61656.0,88411.0,125936.0
30140,"Lebanon, PA Metro Area",2022,55245,68467,31269.0,55872.0,84256.0,129608.0
30140,"Lebanon, PA Metro Area",2023,58012,78824,35387.0,64029.0,92118.0,138094.0
30140,"Lebanon, PA Metro Area",2024,58914,72275,30909.0,57502.0,88302.0,135285.0
30150,"Lebanon-Claremont, NH-VT Micro Area",2023,98017,78937,33269.0,61663.0,97687.0,152367.0
30150,"Lebanon-Claremont, NH-VT Micro Area",2024,98544,84086,38001.0,66566.0,101480.0,157132.0
30300,"Lewiston, ID-WA Metro Area",2009,23660,43119,19445.0,32017.0,52405.0,76860.0
30300,"Lewiston, ID-WA Metro Area",2010,25143,39959,19346.0,31198.0,51231.0,78009.0
30300,"Lewiston, ID-WA Metro Area",2011,24682,42432,20043.0,34034.0,53933.0,82908.0
30300,"Lewiston, ID-WA Metro Area",2012,25325,44568,20432.0,35187.0,57434.0,81393.0
30300,"Lewiston, ID-WA Metro Area",2013,24527,45417,22642.0,38178.0,55758.0,85333.0
30300,"Lewiston, ID-WA Metro Area",2014,25932,44937,19571.0,36059.0,52972.0,84455.0
30300,"Lewiston, ID-WA Metro Area",2015,25354,52735,21661.0,39838.0,65672.0,96580.0
30300,"Lewiston, ID-WA Metro Area",2016,26373,47869,19991.0,37411.0,58200.0,87304.0
30300,"Lewiston, ID-WA Metro Area",2017,25553,55116,28088.0,44232.0,68401.0,103958.0
30300,"Lewiston, ID-WA Metro Area",2018,25267,51330,23360.0,41101.0,68314.0,94890.0
30300,"Lewiston, ID-WA Metro Area",2019,26915,61191,25427.0,50956.0,75022.0,114238.0
30300,"Lewiston, ID-WA Metro Area",2021,27019,57610,22352.0,44625.0,74140.0,112254.0
30300,"Lewiston, ID-WA Metro Area",2022,28080,66844,26534.0,53512.0,78393.0,118156.0
30300,"Lewiston, ID-WA Metro Area",2023,26723,71005,28956.0,53748.0,87192.0,131329.0
30300,"Lewiston, ID-WA Metro Area",2024,27518,77382,34472.0,62192.0,97431.0,137470.0
30340,"Lewiston-Auburn, ME Metro Area",2005,42328,43005,,,,
30340,"Lewiston-Auburn, ME Metro Area",2006,43684,37945,15962.0,30607.0,49319.0,70702.0
30340,"Lewiston-Auburn, ME Metro Area",2007,44369,46400,21023.0,37444.0,57593.0,80960.0
30340,"Lewiston-Auburn, ME Metro Area",2008,43334,45225,19945.0,35540.0,54004.0,82933.0
30340,"Lewiston-Auburn, ME Metro Area",2009,42718,39990,18851.0,33085.0,50049.0,76722.0
30340,"Lewiston-Auburn, ME Metro Area",2010,43918,41190,18502.0,32853.0,51088.0,77785.0
30340,"Lewiston-Auburn, ME Metro Area",2011,44655,44689,17465.0,33808.0,55951.0,83778.0
30340,"Lewiston-Auburn, ME Metro Area",2012,44641,44297,17741.0,34581.0,57201.0,86889.0
30340,"Lewiston-Auburn, ME Metro Area",2013,43736,44127,18794.0,35459.0,52998.0,78253.0
30340,"Lewiston-Auburn, ME Metro Area",2014,44267,48007,18143.0,37202.0,59430.0,90758.0
30340,"Lewiston-Auburn, ME Metro Area",2015,45138,50338,18921.0,39516.0,61525.0,88791.0
30340,"Lewiston-Auburn, ME Metro Area",2016,44917,49081,22351.0,38868.0,60588.0,90565.0
30340,"Lewiston-Auburn, ME Metro Area",2017,45979,48286,19483.0,39725.0,60599.0,95291.0
30340,"Lewiston-Auburn, ME Metro Area",2018,44897,49697,20191.0,39652.0,64650.0,101582.0
30340,"Lewiston-Auburn, ME Metro Area",2019,45924,63813,29382.0,48207.0,76817.0,111565.0
30340,"Lewiston-Auburn, ME Metro Area",2021,46323,62958,25814.0,47781.0,74448.0,108797.0
30340,"Lewiston-Auburn, ME Metro Area",2022,46233,63438,31747.0,52991.0,75730.0,117837.0
30340,"Lewiston-Auburn, ME Metro Area",2023,48239,63404,27858.0,50590.0,80508.0,117215.0
30340,"Lewiston-Auburn, ME Metro Area",2024,47272,68775,29230.0,55034.0,82109.0,128470.0
30460,"Lexington-Fayette, KY Metro Area",2005,176273,42612,,,,
30460,"Lexington-Fayette, KY Metro Area",2006,181715,45531,18017.0,36188.0,58465.0,90592.0
30460,"Lexington-Fayette, KY Metro Area",2007,183856,47081,19430.0,37174.0,57702.0,90504.0
30460,"Lexington-Fayette, KY Metro Area",2008,188673,50690,20424.0,39517.0,63046.0,96321.0
30460,"Lexington-Fayette, KY Metro Area",2009,188888,46735,18623.0,36080.0,59006.0,94660.0
30460,"Lexington-Fayette, KY Metro Area",2010,190535,46257,18424.0,35551.0,57505.0,90525.0
30460,"Lexington-Fayette, KY Metro Area",2011,189941,47120,17498.0,37087.0,60359.0,99033.0
30460,"Lexington-Fayette, KY Metro Area",2012,191487,47952,20804.0,37901.0,62027.0,100104.0
30460,"Lexington-Fayette, KY Metro Area",2013,193193,50279,19978.0,38779.0,63059.0,98596.0
30460,"Lexington-Fayette, KY Metro Area",2014,196716,50270,20384.0,39016.0,62278.0,100001.0
30460,"Lexington-Fayette, KY Metro Area",2015,199299,53117,21375.0,40637.0,66264.0,102397.0
30460,"Lexington-Fayette, KY Metro Area",2016,197789,53769,21950.0,42772.0,67992.0,107449.0
30460,"Lexington-Fayette, KY Metro Area",2017,202610,58069,23668.0,44101.0,72326.0,113661.0
30460,"Lexington-Fayette, KY Metro Area",2018,204420,56784,26510.0,45405.0,71748.0,116756.0
30460,"Lexington-Fayette, KY Metro Area",2019,205914,60492,26227.0,47702.0,75410.0,117337.0
30460,"Lexington-Fayette, KY Metro Area",2021,215613,62612,25709.0,50700.0,78104.0,124329.0
30460,"Lexington-Fayette, KY Metro Area",2022,216988,65964,26139.0,52005.0,81735.0,139904.0
30460,"Lexington-Fayette, KY Metro Area",2023,222167,70027,29472.0,53095.0,87638.0,141973.0
30460,"Lexington-Fayette, KY Metro Area",2024,221234,71444,32413.0,58529.0,89620.0,145312.0
30500,"Lexington Park, MD Micro Area",2005,36045,62939,,,,
30500,"Lexington Park, MD Micro Area",2006,36354,71158,32647.0,57818.0,80387.0,117728.0
30500,"Lexington Park, MD Micro Area",2007,36841,75769,35104.0,65376.0,87419.0,123718.0
30500,"Lexington Park, MD Micro Area",2008,36933,80624,39922.0,69824.0,96762.0,135529.0
30500,"Lexington Park, MD Micro Area",2009,37546,72474,32436.0,59772.0,88951.0,124898.0
30500,"Lexington Park, MD Micro Area",2010,37051,88444,41194.0,75862.0,100731.0,142435.0
30500,"Lexington Park, MD Micro Area",2011,36967,81657,36175.0,70367.0,96812.0,137350.0
30500,"Lexington Park, MD Micro Area",2012,39195,86358,44618.0,75370.0,100898.0,139650.0
30500,"Lexington Park, MD Metro Area",2023,76869,116297,57029.0,95361.0,139368.0,208639.0
30500,"Lexington Park, MD Metro Area",2024,76250,122406,59629.0,103606.0,156805.0,208911.0
30620,"Lima, OH Metro Area",2005,40711,41712,,,,
30620,"Lima, OH Metro Area",2006,40033,44100,19004.0,35375.0,54612.0,81056.0
30620,"Lima, OH Metro Area",2007,41743,44002,19956.0,35473.0,53080.0,76679.0
30620,"Lima, OH Metro Area",2008,39989,44210,18599.0,33444.0,53993.0,78184.0
30620,"Lima, OH Metro Area",2009,41294,37855,16577.0,30544.0,48107.0,74867.0
30620,"Lima, OH Metro Area",2010,40615,41057,16557.0,31532.0,51156.0,77026.0
30620,"Lima, OH Metro Area",2011,40269,41307,16645.0,32336.0,51897.0,81634.0
30620,"Lima, OH Metro Area",2012,40366,41729,16694.0,33355.0,52614.0,77011.0
30620,"Lima, OH Metro Area",2013,40359,43030,19642.0,34052.0,55352.0,84499.0
30620,"Lima, OH Metro Area",2014,39412,42701,17264.0,33737.0,54037.0,77869.0
30620,"Lima, OH Metro Area",2015,40234,50332,20017.0,38957.0,60243.0,88038.0
30620,"Lima, OH Metro Area",2016,39982,47592,19400.0,35370.0,56258.0,85828.0
30620,"Lima, OH Metro Area",2017,40872,51542,21253.0,41515.0,62737.0,97403.0
30620,"Lima, OH Metro Area",2018,41204,49063,21665.0,39181.0,60752.0,93829.0
30620,"Lima, OH Metro Area",2019,40460,60429,26681.0,46254.0,69158.0,95552.0
30620,"Lima, OH Metro Area",2021,41021,51497,23566.0,42324.0,66558.0,102517.0
30620,"Lima, OH Metro Area",2022,41028,59880,26551.0,49607.0,74875.0,113138.0
30620,"Lima, OH Metro Area",2023,42147,66891,30070.0,51799.0,82040.0,116727.0
30620,"Lima, OH Metro Area",2024,41808,67668,24779.0,56858.0,78399.0,116189.0
30700,"Lincoln, NE Metro Area",2005,113420,47029,,,,
30700,"Lincoln, NE Metro Area",2006,114385,48511,20845.0,38411.0,58705.0,86934.0
30700,"Lincoln, NE Metro Area",2007,114859,49238,22150.0,39379.0,60720.0,90997.0
30700,"Lincoln, NE Metro Area",2008,114128,52585,22446.0,42448.0,62304.0,92631.0
30700,"Lincoln, NE Metro Area",2009,117452,47933,20045.0,36867.0,60165.0,89615.0
30700,"Lincoln, NE Metro Area",2010,120407,50091,21554.0,39432.0,58015.0,91558.0
30700,"Lincoln, NE Metro Area",2011,120966,49315,22013.0,38496.0,62475.0,99158.0
30700,"Lincoln, NE Metro Area",2012,121906,50668,21479.0,40860.0,62909.0,96529.0
30700,"Lincoln, NE Metro Area",2013,123469,52300,23448.0,41680.0,63755.0,100314.0
30700,"Lincoln, NE Metro Area",2014,125923,52046,23632.0,41174.0,63850.0,101641.0
30700,"Lincoln, NE Metro Area",2015,127316,54002,23342.0,43216.0,67737.0,105140.0
30700,"Lincoln, NE Metro Area",2016,128292,59344,25236.0,44855.0,72263.0,107913.0
30700,"Lincoln, NE Metro Area",2017,129363,60057,27442.0,48187.0,71733.0,113698.0
30700,"Lincoln, NE Metro Area",2018,132621,58506,27899.0,48007.0,72713.0,111546.0
30700,"Lincoln, NE Metro Area",2019,135008,61539,29537.0,50551.0,75013.0,117974.0
30700,"Lincoln, NE Metro Area",2021,138209,65229,29086.0,52135.0,81929.0,128439.0
30700,"Lincoln, NE Metro Area",2022,138815,67235,31112.0,52054.0,85838.0,131880.0
30700,"Lincoln, NE Metro Area",2023,144767,71163,32376.0,56675.0,87267.0,136078.0
30700,"Lincoln, NE Metro Area",2024,146302,74935,31232.0,56935.0,91647.0,135555.0
30740,"Lincolnton, NC Micro Area",2005,26553,45001,,,,
30740,"Lincolnton, NC Micro Area",2006,27271,38433,18193.0,27831.0,49605.0,72927.0
30740,"Lincolnton, NC Micro Area",2007,28117,49092,22101.0,40388.0,59371.0,83281.0
30740,"Lincolnton, NC Micro Area",2008,28017,49279,19700.0,38367.0,56219.0,92222.0
30740,"Lincolnton, NC Micro Area",2009,28854,47242,16863.0,35816.0,58291.0,87640.0
30740,"Lincolnton, NC Micro Area",2010,29404,42456,19746.0,35567.0,52231.0,84102.0
30740,"Lincolnton, NC Micro Area",2011,28730,52147,20661.0,41011.0,64463.0,106072.0
30740,"Lincolnton, NC Micro Area",2012,31298,46098,20162.0,38723.0,56504.0,91596.0
30780,"Little Rock-North Little Rock, AR Metro Area",2005,254823,42089,,,,
30780,"Little Rock-North Little Rock, AR Metro Area",2006,264312,44756,19125.0,35587.0,54382.0,84113.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2007,260616,45817,20110.0,36806.0,57047.0,86850.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2008,272612,45271,20019.0,36286.0,55316.0,88084.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2009,269175,45967,19131.0,36396.0,56605.0,90226.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2010,272455,45991,20051.0,36208.0,58421.0,89737.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2011,273692,46620,19507.0,36452.0,57866.0,91788.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2012,277026,47845,20111.0,38032.0,59307.0,93951.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2013,267748,48304,21427.0,38885.0,60175.0,94704.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2014,273841,48330,21541.0,38650.0,60044.0,94074.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2015,282914,49066,20876.0,38756.0,61012.0,99680.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2016,285036,51501,21503.0,41031.0,63929.0,101439.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2017,283142,53173,22997.0,41669.0,66335.0,105064.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2018,284383,52102,22353.0,41493.0,66393.0,110677.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2019,288565,56849,23934.0,44058.0,69654.0,107576.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2021,308436,58357,24424.0,46612.0,73353.0,117130.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2022,313550,60931,25378.0,47231.0,75853.0,118478.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2023,310926,66225,29327.0,52816.0,81553.0,130414.0
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2024,321875,68344,30228.0,54313.0,85044.0,131223.0
30860,"Logan, UT-ID Metro Area",2005,36292,40194,,,,
30860,"Logan, UT-ID Metro Area",2006,35487,42544,20844.0,33792.0,53045.0,78614.0
30860,"Logan, UT-ID Metro Area",2007,35980,45412,24593.0,36432.0,59173.0,83273.0
30860,"Logan, UT-ID Metro Area",2008,37745,49070,23841.0,40290.0,57299.0,86462.0
30860,"Logan, UT-ID Metro Area",2009,37786,45314,22485.0,38332.0,54808.0,82183.0
30860,"Logan, UT-ID Metro Area",2010,40170,46215,20864.0,38055.0,54855.0,82009.0
30860,"Logan, UT-ID Metro Area",2011,38677,46356,23569.0,37247.0,58091.0,85322.0
30860,"Logan, UT-ID Metro Area",2012,39798,45813,21768.0,37318.0,56172.0,82796.0
30860,"Logan, UT-ID Metro Area",2013,39593,47377,23286.0,38751.0,57698.0,86276.0
30860,"Logan, UT-ID Metro Area",2014,40017,51497,23764.0,41902.0,61169.0,88279.0
30860,"Logan, UT-ID Metro Area",2015,40927,51555,24628.0,41994.0,63758.0,96497.0
30860,"Logan, UT-ID Metro Area",2016,41158,57414,26541.0,46724.0,66994.0,99857.0
30860,"Logan, UT-ID Metro Area",2017,42764,52974,25613.0,42716.0,68089.0,99979.0
30860,"Logan, UT-ID Metro Area",2018,43423,59414,26911.0,47685.0,72668.0,101933.0
30860,"Logan, UT-ID Metro Area",2019,45043,61467,28490.0,49965.0,73475.0,106052.0
30860,"Logan, UT-ID Metro Area",2021,48180,67022,31383.0,53402.0,79926.0,121508.0
30860,"Logan, UT-ID Metro Area",2022,50421,76091,35738.0,62531.0,92493.0,129188.0
30860,"Logan, UT-ID Metro Area",2023,51478,85111,41684.0,68356.0,102119.0,142171.0
30860,"Logan, UT-ID Metro Area",2024,51100,81144,39975.0,66224.0,94670.0,139763.0
30940,"London, KY Micro Area",2013,47946,32644,13265.0,25383.0,38122.0,64302.0
30940,"London, KY Micro Area",2014,47472,30360,13371.0,25112.0,38312.0,59452.0
30940,"London, KY Micro Area",2015,48946,35693,12079.0,26052.0,44900.0,72176.0
30940,"London, KY Micro Area",2016,44859,32935,11636.0,24008.0,47474.0,74481.0
30940,"London, KY Micro Area",2017,46409,33772,9529.0,23995.0,44488.0,68076.0
30940,"London, KY Micro Area",2018,45501,38753,15189.0,28920.0,49483.0,80750.0
30940,"London, KY Micro Area",2019,54207,37029,12323.0,28286.0,49358.0,83378.0
30940,"London, KY Micro Area",2021,55381,40951,13361.0,31284.0,51313.0,82139.0
30940,"London, KY Micro Area",2022,57707,45943,15125.0,34587.0,58101.0,90763.0
30980,"Longview, TX Metro Area",2005,74648,36838,,,,
30980,"Longview, TX Metro Area",2006,76801,39814,17224.0,30974.0,49971.0,77633.0
30980,"Longview, TX Metro Area",2007,78074,41292,18364.0,33317.0,51414.0,83281.0
30980,"Longview, TX Metro Area",2008,79198,44958,20340.0,37129.0,56445.0,88264.0
30980,"Longview, TX Metro Area",2009,77214,43652,18316.0,35127.0,54677.0,83310.0
30980,"Longview, TX Metro Area",2010,76660,41842,16767.0,33783.0,53826.0,82206.0
30980,"Longview, TX Metro Area",2011,76849,42916,18060.0,33921.0,53436.0,84362.0
30980,"Longview, TX Metro Area",2012,75316,42522,18497.0,34703.0,53754.0,89708.0
30980,"Longview, TX Metro Area",2013,76957,45175,19076.0,34649.0,54651.0,91982.0
30980,"Longview, TX Metro Area",2014,78567,49500,20174.0,37390.0,60927.0,95180.0
30980,"Longview, TX Metro Area",2015,76401,47532,21224.0,38196.0,60353.0,96228.0
30980,"Longview, TX Metro Area",2016,77356,45773,20227.0,36739.0,56365.0,94254.0
30980,"Longview, TX Metro Area",2017,76055,48259,21965.0,38572.0,60976.0,95632.0
30980,"Longview, TX Metro Area",2018,76416,51296,23180.0,40094.0,66146.0,105914.0
30980,"Longview, TX Metro Area",2019,102964,55970,22839.0,43876.0,71250.0,110519.0
30980,"Longview, TX Metro Area",2021,106151,56777,22426.0,43393.0,69983.0,106564.0
30980,"Longview, TX Metro Area",2022,109049,62627,26011.0,48756.0,75449.0,121515.0
30980,"Longview, TX Metro Area",2023,108309,63956,27784.0,51737.0,81196.0,122743.0
30980,"Longview, TX Metro Area",2024,111483,65711,28348.0,51007.0,81782.0,129049.0
31020,"Longview, WA Metro Area",2005,37746,41647,,,,
31020,"Longview, WA Metro Area",2006,37963,43728,19040.0,36767.0,52854.0,82861.0
31020,"Longview, WA Metro Area",2007,38117,44118,21159.0,34112.0,51938.0,78053.0
31020,"Longview, WA Metro Area",2008,38042,47398,20464.0,38434.0,56681.0,83494.0
31020,"Longview, WA Metro Area",2009,38507,45493,19318.0,36772.0,56159.0,86300.0
31020,"Longview, WA Metro Area",2010,40475,41054,14932.0,31882.0,50855.0,81402.0
31020,"Longview, WA Metro Area",2011,40659,42031,18194.0,32362.0,53755.0,82923.0
31020,"Longview, WA Metro Area",2012,38834,47692,17500.0,39498.0,56567.0,82794.0
31020,"Longview, WA Metro Area",2013,38483,48417,20934.0,36232.0,61001.0,94646.0
31020,"Longview, WA Metro Area",2014,40036,42223,18348.0,32735.0,52138.0,81482.0
31020,"Longview, WA Metro Area",2015,40187,49949,22160.0,41111.0,62589.0,100438.0
31020,"Longview, WA Metro Area",2016,40170,50637,20155.0,40166.0,63157.0,97890.0
